,text,label
5266,Team working on Drupal - Tips,drupal
5267,does it worth to use MYSQLI_CLIENT_COMPRESS when the db is on another machine ?,drupal
5269,QAbstractTableModel inheritance vtable problem,qt
5270,Explorer view on a non-SharePoint page,sharepoint
5271,Do you strip header files when shipping frameworks with your OSX application?,osx
5272,MATLAB image corner coordinates & referncing to cell arrays,matlab
5274,calculate array element persistence algorithm,matlab
5275,AJAX - timed mySQL queries (please wait screen),ajax
5278,hibernate cascade deletion,hibernate
5279,"Excel, 2 sheets, 2 columns, same value?",excel
5280,Permissions Error Registering Assembly,visual-studio
5281,How to run every script in a directory except itself?,bash
5282,Accessing legacy out-of-container instantiated objects from Spring beans,spring
5283,Bash script to create symbolic links to shared libraries,bash
5286,QThread Not Starting,qt
5288,Display SharePoint lookup field on publishing website,sharepoint
5289,Qt Icon embedded in Executeable,qt
5290,disabling color correction in quartz 2d,osx
5291,matlab:comparing all elements in three arrays,matlab
5293,What happens to my app when my Mac goes to sleep?,osx
5295,Qt and serial port programming,qt
5296,How to wire Interdependent beans in Spring (Deferred property binding)?,spring
5297,Can one create Sized Types in Scala?,scala
5298,Notification mail in open atrium,drupal
5300,Is is possible to capture the type parameter of a trait using Manifests in Scala 2.7.7?,scala
5303,drupal  problem with creating word document files,drupal
5304,What References Does Visual Studio Add When I Accidentally Click Add New Winform?,visual-studio
5305,Error viewing csproj property pages in VisualStudio2005,visual-studio
5306,"Why ""avoid method overloading"" ?",scala
5307,Javascript timers & Ajax polling/scheduling,ajax
5308,Exporting VBA code from Multiple Excel documents to put into version control,excel
5309,sharepoint 2007 - custom content type - filtered lookup column,sharepoint
5311,Visual Studio: Printing all source files in a solution?,visual-studio
5312,Problem using find function in Matlab,matlab
5313,Is it possible to forward ssh requests that come in over a certain port to another machine?,osx
5315,What is the motivation for Scala assignment evaluating to Unit rather than the value assigned?,scala
5316,"How to check if gcc has failed, returned a warning, or succeeded? (in bash)",bash
5318,matlab: binomial distribution,matlab
5320,Writing data back to SQL from Excel sheet,excel
5321,What is Stream Fusion,haskell
5323,Why doesn't 'shell' work in VBscript in VS6?,visual-studio
5324,CAML Query not ordering properly,sharepoint
5325,Stumped trying to implement Save/Load object functionality in a MATLAB UI,matlab
5326,making a GET request to a webservice from the playframework 2.0,scala
5328,Is it possible to access Excel file through ADO.NET that does NOT have a Header Row?,excel
5329,How to use Java Collections.shuffle() on a Scala array?,scala
5330,How to send js array via ajax?,ajax
5331,how to use a macro to transpose data from rows into columns,excel
5332,Instantiate dynamic array Magento,magento
5333,Magento Store - SQL Error,magento
5334,VBA SQL Query Table Error problem,excel
5336,Hibernate: Clean collection's 2nd level cache while cascade delete items,hibernate
5338,How to return javascript variable to Ajax?,ajax
5339,Removing final bash script argument,bash
5340,What is the most elegant way to remove a path from the $PATH variable in Bash?,bash
5341,Drupal Search Behavior,drupal
5342,How to know which URLs are mapped in the current servlet context in a Spring 2.0 Controller method?,spring
5343,Is it possible to send a growl message to another user on the same computer on OSX?,osx
5344,How to confirm a command in every bash loop,bash
5347,How does RubyGems modify $PATH,bash
5350,What is the shortcut key for Run to cursor,visual-studio
5351,Icon of project in Visual Studio,visual-studio
5352,How to implement efficient sorting algorithms for multiple processors with Scala?,scala
5354,How to programmatically cancel an embedded MsBuild build,visual-studio
5355,re writting methods with in a project,visual-studio
5356,Run bash script from Windows PowerShell,bash
5357,"Excel:  combobox listfillrange property pointing at a formula-based named range; combobox with a linkedCell, equals bugs",excel
5358,how do i make sure my bash script isn't already running?,bash
5359,How do I get a list of the window titles on the Mac OSX?,osx
5360,Spring Security 3.0 and Active Directory LDAP: DOMAIN\user login,spring
5361,Turn off Hibernate Logs for certain query,hibernate
5362,How to optimize Matlab loops?,matlab
5363,SharePoint WebPart Permissions,sharepoint
5364,API/Framework to generate Visual Studio solutions/projects,visual-studio
5365,bash rename files,bash
5366,What are the features of dynamic languages (like Ruby or Clojure) which you are missing in Scala?,scala
5368,Why are my Scala types not matching?,scala
5369,MATLAB function for 'does matrix contain value X?' (ala php's in_array()),matlab
5370,Can I edit an excel file from a browser using POI?,excel
5372,Hibernate on hypersonic in prodaction?,hibernate
5373,Applescript to launch iTunes with a specific library,osx
5374,User gets a 403 error (user has Full Control permission),sharepoint
5377,Drupal Theming - Different themes for each webform,drupal
5379,What's this setting of MATLAB for(which is causing lots of troubles for lots of people)?,matlab
5381,Oracle detection date of daylight savings change,oracle
5385,Missing Visual Studio features when running in 64-bit mode,visual-studio
5387,Cant find the Error in this Php piece of code,drupal
5388,How can I get back a previously created Excel ListObject?,excel
5389,Spring + Hibernate bean declaration error,spring
5392,Counting elements in a tree in Haskell,haskell
5393,Scala import java package appending com,scala
5394,How do I get started developing for a web using Scala?,scala
5395,How do I change the admin header color in Magento?,magento
5396,SharePoint: Error on unregistering an EventReceiver form a ContentType,sharepoint
5397,Any risks using Macports?,osx
5398,Scala: XML Whitespace Removal?,scala
5399,Oracle ORA-00600,oracle
5400,Class Designer in Visual Studio - is it worth it?,visual-studio
5402,DRUPAL: is it safe ? / cron.php ?,drupal
5403,Oracle Resource Manager Plan Design,oracle
5404,HQL Problem,hibernate
5405,How can I clear Magento Cache when using a Memcached server,magento
5408,AJAX style uploader,ajax
5410,Matlab: preallocate a non-numeric vector?,matlab
5415,Is there a work around when hitting the maximum summands in =sum in an excel formula?,excel
5416,"When you show and hide a div, will it re-adjust surrounding elements automagically?",ajax
5418,What are some good intermediate problems and projects for learning Haskell?,haskell
5419,Ajax GET requests: use parameters or put data in URL?,ajax
5420,How to concatenate two strings in MATLAB?,matlab
5421,want each call to save to commit,hibernate
5422,Customize the way a Drupal Menu looks like from my Theme,drupal
5423,"Hibernate: Parse/Translate HQL FROM part to get pairs class alias, class name",hibernate
5424,Mac Resource editor in Snow Leopard?,osx
5425,How Do I Retrieve The Class Name From Hibernate?,hibernate
5426,How to create a string array in matlab?,matlab
5427,Runtime-dynamic properties in QPropertyEditor,qt
5428,Interoperability by using Spring and Hessian ? Is it possible ?,spring
5431,Use an XML File with a Feature,sharepoint
5432,How to do a search? (bash),bash
5433,[SharePoint] Publishing HTML Field Control Converts Relative URL to Absolute URL,sharepoint
5435,Improved technique to store a filename in a variable?,bash
5436,Shortcut for commenting CSS in VS 2008,visual-studio
5437,Tuple parameter declaration and assignment oddity,scala
5438,Bash script with find command drops me to bash shell,bash
5440,SSIS Oracle Parameter Mapping,oracle
5441,What are Microsoft's public symbol servers useful for?,visual-studio
5442,Trouble with progressbar in QT,qt
5445,scala: traits and abstract methods override,scala
5446,What is a good C++ editor for Mac OS X?,osx
5447,Finder item in some point,osx
5448,Can VS_VERSION_INFO be added to non-exe files?,visual-studio
5450,Bash Scripting General Questions (conditionals and variable passing),osx
5451,A script to ssh into a remote folder and check all files?,bash
5453,Can you do Logic Programming in Scala?,scala
5454,Scala Enumeration values not ordered?,scala
5455,Magneto discount  coupon code set but value is not subtracted  from subtotal...,magento
5456,"Scala programmer - ""should there be one obvious way to do it"" or ""more than one way to do it""?",scala
5457,Why is this Haskell incorrect?,haskell
5458,"Only allow one entry per User in a List - ListReceiver ""Feature"" for a List?",sharepoint
5459,Spring Test / JUnit problem - unable to load application context,spring
5460,Oracle connections problem,oracle
5461,How do I enter a DateTime value in the VS QuickWatch window?,visual-studio
5462,Performance of swapping two elements in MatLab,matlab
5463,Hinky Oracle Connection (TNSNAMES.ora Help),oracle
5464,"""Session closed"" error when trying to get a blob from DB using getBinaryStream()",hibernate
5465,"Bash Scripting - no output, no echo",bash
5466,Creating a sub site in SharePoint takes a very long time,sharepoint
5468,Bash - Supress Notice of Forked Command Being Killed,bash
5469,Unwanted SharePoint context menu,sharepoint
5470,[ MATLAB ] For loop to extract info from a structure doesnt work ?,matlab
5471,Are there any examples/tutorials of using Spring 3.0 with Cassandra as a backend?,spring
5472,Evaluate Oracle Expression,oracle
5475,mac software development,osx
5476,Is there any special category for external files in project file of Qt Creator?,qt
5477,How is SharePoint perceived in your Organisation?,sharepoint
5478,Google Adsense doesn't work with Drupal,drupal
5479,Excel filter questions,excel
5480,Magento - send newsletter subscription information as email,magento
5483,QT in a professional setting,qt
5484,"How to unimport String ""+"" operator in Scala?",scala
5486,What's an easy way to have terminal use a different color based on ssh host name?,osx
5487,"ensime scala errors (class scala.Array not found, object scala not found)",scala
5489,SharePoint Lists vs Database Tables performance...,sharepoint
5490,haskell function application,haskell
5492,Problems in installation of magento on wamp,magento
5494,What would be the best place to start learning AJAX (I have Perl as a backend),ajax
5495,Can extractors be customized with parameters in the body of a case statement (or anywhere else that an extractor would be used)?,scala
5498,Binding IKImageBrowserView's zoom to the size of its parent NSScrollView,osx
5499,Exporting excel to xml spreadsheet with blank cells,excel
5500,{bash} howto insert a number into a string for wget,bash
5501,Magento: Differences between an extension and a module?,magento
5502,"How to open a flash SWF in ThickBox in Drupal on page load, and close it after x seconds",drupal
5503,SharePoint Documentation Images,sharepoint
5505,AJAX Frameworks for C#,ajax
5506,How can a web application synch a folder of text files on the client's PC?,ajax
5507,Customizing Search Results Display in Sharepoint Services 3.0 Wiki,sharepoint
5508,Whats the best way to implement an AJAX timeout?,ajax
5509,Drupal - showing forums on the left side bar,drupal
5510,What is the difference between a shared formula and an array formula?,excel
5511,Tracking e-mails in outlook with excel,excel
5512,ADODB.Connection undefined,excel
5513,Problem with non blocking fifo in bash,bash
5515,Favorite Bash Prompt,bash
5516,making function from symbolic expression,matlab
5517,Please help me the macro that only a cell of the specific keyword does in a blank. in Excel,excel
5519,How do I map a Map from an Entity to a Value with hibernate annotations?,hibernate
5520,Hibernate One-To-Many Unidirectional on an existing DB,hibernate
5521,How do you include a JavaScript file from within a SharePoint WebPart?,sharepoint
5523,Hiding some user profiles temporary from search,sharepoint
5524,How do i submit an ajax request before the page is loaded,ajax
5525,client side spring,spring
5526,Database connection management in Spring,spring
5527,Moving Data from SQL Server to Oracle Repeatedly,oracle
5528,Modify automatically an attribute with magento,magento
5529,"In Oracle, why do public synonyms become invalid when a table partition is dropped.",oracle
5531,"deleting an excel file in C#, Taskmanager process is not stopped.....",excel
5532,Gaussian filter in Matlab,matlab
5533,Dangers of Ajax,ajax
5534,HQL order by within a collection,hibernate
5535,Hibernate hql problem using case keyword,hibernate
5536,Magento > product displaying in subcategory but not in the category,magento
5537,How can I toggle word wrap in Visual Studio.NET?,visual-studio
5539,How to read an word document in matlab,matlab
5541,"Magento: Add a ""fake"" product to cart/quote",magento
5542,"Any way to ""bulk load"" a Qt data model to avoid excess signal invocations?",qt
5543,Using file contents as command line arguements in BASH,bash
5545,How to set output size in Matlab newff method,matlab
5546,Update Magento cron job setting in config.xml of a given module,magento
5547,"Drupal: using a view on a Page/Panel, prevent default listing of content",drupal
5548,change column-layout of contact form in Magento,magento
5549,Double-logging in Hibernate,hibernate
5550,Should the Visual Studio GUI editor be used?,visual-studio
5551,Is it possible in matlab to explicitly format the output numbers ?,matlab
5552,QT creator Installation error? - Snow Leopard,qt
5553,How to detect current locale in Mac OS X from the shell,osx
5555,Mac font rendering on Windows,osx
5556,AJAX refresh script,ajax
5558,Is there an easy way to integrate scaladoc into IntelliJ Idea?,scala
5560,SPListItem.Properties DateTime Fields are in weird Hex format,sharepoint
5563,how do you add an existing directory tree to a project in visual studio,visual-studio
5564,What goodies are present in UNIX shells sans BASH?,bash
5566,how to make Random in haskell in pure function,haskell
5567,Tab-completion of filenames,matlab
5568,Visual Studio 2008 Help slow to load... How come?,visual-studio
5569,BASH scripts : whiptail file select,bash
5570,SharePoint: How to determine a site's site directory,sharepoint
5571,Getting wordpress to play nice with AJAX,ajax
5572,What is the best way to flag some elements in MATLAB? using NaN or Inf? or something else?,matlab
5574,Excel: Change multiple formulae at once?,excel
5575,How can implicits with multiple inputs be used in Scala?,scala
5576,How to force a page refresh while pressing the back button in MAC safari,osx
5578,DefaultMessageListenerContainer not working with Websphere MQ,spring
5579,Passing SharePoint objects as function arguments. Is this bad?,sharepoint
5580,"making GIF animation from ""movie"" command",matlab
5582,Static inner classes in scala,scala
5584,What exactly does TypeSynonymInstances do?,haskell
5585,matlab oop: too slow to be useful ?,matlab
5586,Upgrading to VS 2008 Professional from Web Developer Edition,visual-studio
5587,Using find function on columns and rows in matlab,matlab
5588,Getting Exeception,spring
5589,Determining ManyToMany vs OneToMany using ClassMetadata,hibernate
5590,"In Windows, what makes qmake append ""d"" on a debug target?",qt
5591,Workflow with user selecting Destination doc library,sharepoint
5593,Sending login information via AJAX,ajax
5594,How can I determine Objects in application context?,spring
5595,Is it possible to configure a Spring session scoped bean with attributes from the session?,spring
5596,Double Quotes in Oracle Column Aliases,oracle
5597,"solaris echo "" [ "" character problem",bash
5598,Enums in Scala with multiple constructor parameters,scala
5600,Oracle Syntax for Creating Database Link Owned by Another User,oracle
5601,Dynamically look up column names for a table while in an sql query,oracle
5602,how can I best display a list of affiliate links in Drupal?,drupal
5605,How to make item view render rich (html) text in Qt,qt
5606,"SharePoint Discussion Baord ""Last updated"" field is not updated any more.",sharepoint
5607,What are the design patterns which used in Spring framework?,spring
5608,Oracle Analytic Question,oracle
5609,Writing two dimensional array to file and reading two dimensional array from file using Visual C++,visual-studio
5610,Drupal/Drush: How to bundle a project.profile within a project.make?,drupal
5612,Narrowing problem with Spring MVC annotation-based controller and @RequestMapping,spring
5613,How can I get access to spring container?,spring
5616,Security of scala runtime,scala
5618,How do I persist a Java property of type Object using Hibernate?,hibernate
5619,Whay was writtem matlab in C instead of Fortran?,matlab
5621,Case-insensitive search using Hibernate,hibernate
5623,newbie question: what role does the indentation play here? and Why one indent doesn't work?,haskell
5624,Can Spring Webflow 2.0's entity manager commit from subflow states?,spring
5626,How can I get a list of products related to an invoice in magento?,magento
5627,"Excel VBA: force refresh of ""last"" cell of the worksheet",excel
5629,Drupal CCK field not visible to anonymous users,drupal
5631,Magento: Display # of pages in category list page,magento
5632,QtScript: crash on 64-bit windows.,qt
5633,Default News Feed on Visual Studio Start Page (C# Profile),visual-studio
5634,Primitive recursion,haskell
5635,Paginating a long list of checkboxes in Magento,magento
5637,"MS Excel 2003 VBA - Is there a way to define a group of shapes/object into a ""group""",excel
5638,Setting up a one-time installer using Apple's PackageMaker,osx
5639,does ssl also encypt ajax posts?,ajax
5640,"Hibernate, GWT and Gilead: sessions, transactions and caches",hibernate
5641,Is Scala the next big thing?,scala
5643,Haskell: How to write interactive interpreter on top of a State monad?,haskell
5644,Drupal: how to change taxonomy header on page with items?,drupal
5645,Hibernate: ORDER BY using Criteria API,hibernate
5649,Oracle: Program not forking correctly in SELECT CASE statement on a date,oracle
5650,Magento Admin Custom Sales Report,magento
5652,free shipping based on product weight in magento,magento
5654,endian-ness of new macs - are all pc platforms the same now?,osx
5655,0x800a03ec when calling Select on an Excel range (IRange). Range was returned from the worksheet's usedrange.,excel
5656,How Can I Remove .DS_Store Files From A Git Repository?,osx
5659,"Drupal 7 programming advancements, differences from Drupal 6 upgrade or wait",drupal
5660,Hidding source control files within Visual Studio's solution tree,visual-studio
5662,Are SharePoint site templates really less performant than site definitions?,sharepoint
5663,scala 2.8 breakout,scala
5664,Finding usb drive paths in Mac OS 10.4,osx
5665,"Adding Thumbnail Image on ""Related Products"" on the Backend of Magento",magento
5666,Hibernate + Spring + persist one-to-one relation + empty foreign key,hibernate
5667,Reloving AliasRecord with relative path on a new volume,osx
5668,"Magento - Hide price and ""Add to Wishlist"" link in Category product list page",magento
5670,SharePoint Event when Permissions of ListItems have been changed ?,sharepoint
5671,Drupal page optimization question... which is better?,drupal
5672,Avoiding implicit def ambiguity in Scala,scala
5673,Lost RPC connection to remote Agent error with Oracle connected to Informix,oracle
5674,haskell grouping problem,haskell
5675,Why does Visual Studio debugging mode does not work properly (performing F5 when F11 was pressed),visual-studio
5676,Add QRadioButtons on runtime.,qt
5677,Spring + Hibernate + JPA,spring
5679,Any solution to the Today Calculated Column problem is SharePoint?,sharepoint
5680,SpringJUnit4ClassRunner initialize beans for each test?,spring
5681,How do I determine which service pack Visual Studio is running?,visual-studio
5682,How to remove nodes from Views in drupal 6,drupal
5683,How to force Hibernate 3.3 or 3.5 to use CGLib instead of Javassist?,hibernate
5685,Get the pages of a multipage meeting workspace,sharepoint
5686,ServerContext.Current is null,sharepoint
5687,Limiting the total number of certain types of nodes a user may create in Drupal by role?,drupal
5688,using find with exec,bash
5689,What could cause Visual Studio / C# error MSB3105: Duplicate resources,visual-studio
5690,Is it possible to use Qt threading without inheriting any Qt object?,qt
5691,qt/c++ casting question,qt
5692,Magento e-Commerce cannot generate reports,magento
5693,.NET coupled with MATLAB or R?,matlab
5696,App Servers vs. Spring,spring
5698,Haskell: What's the type of this function?,haskell
5700,"Functional equivalent of if (p(f(a), f(b)) a else b",scala
5701,How to make a pipe loop in bash,bash
5702,Ignore a path entry with bash tab-completion,bash
5703,Using the result of a command as an argument in bash?,bash
5704,Drupal : How to add javascript function on click event of a cck check box ?,drupal
5705,Magento 1.4 - new order email notification not beign sent,magento
5706,How to delete files in Visual Studio Pre-build event command line,visual-studio
5709,How do I change the Unit:Characters in Matlab?,matlab
5711,QComboBox with single value: Select this value,qt
5712,Can I run an arbitrary Oracle SQL script through ODP.NET?,oracle
5713,Reasoning about performance in Haskell,haskell
5714,Mac OS X / RSS Growl Notifications,osx
5716,"what is the purpose of form_state , delta variables in drupal",drupal
5718,magento chnge feture product change,magento
5719,What is the best way to bind a repeater to an AJAX response?,ajax
5721,http://stackoverflow.com/questions/643853/customaction-not-appearing-in-listview-web-part-for-splist-that-does-not-inherit,sharepoint
5722,matlab to draw ellipse and ellipsoid,matlab
5724,Visual Studio Tips on getting headers that are used in a given project?,visual-studio
5725,Runtime error 1004: Application-defined or object-defined error,excel
5726,Hibernate JPA Sequence (non-Id),hibernate
5727,Mac Terminal.app annoying bug - How to fix it?,osx
5729,QProcess::setStandardOutputFile only creates 0kb File,qt
5730,How to get All Credit card Details entered by Customer till now in Magento?,magento
5731,"How do I rank nodes based on user-rating, number of comments etc. in Drupal 6",drupal
5732,Haskell - mapping the odd placed values and the even placed values differently,haskell
5733,REF CURSOR versus TABLE function in Oracle,oracle
5734,java.lang.UnsatisfiedLinkError: Native Library {____.dll} already loaded in another classloader,matlab
5737,Matlab command to access the last line of each file?,matlab
5738,auto-detecting components using spring annotations,spring
5741,XLL plugin's DDEConnect fails when connecting to Excel?,excel
5742,Drupal PHP pages without having a DB Query?,drupal
5744,local variable inside  the loop issue,bash
5745,How do I display a ratio in Excel in the format A:B?,excel
5746,Oracle: What exactly do quotation marks around the table name do?,oracle
5748,What replaces class variables in scala ?,scala
5749,Haskell: Writing text files and parsing them back to original format,haskell
5750,Magento product's category,magento
5751,Ajax page part load and Google.,ajax
5752,Haskell IO with Numbers,haskell
5753,Call an haskell function in .net,haskell
5754,Open Directory directory domain name on Mac OS X,osx
5755,Visual Studio Unit Test - The member specified could not be found.,visual-studio
5756,Haskell: How to type cast,haskell
5757,how to check if a string has spaces in bash shell,bash
5758,How can an Excel Add-In respond to events in any worksheet?,excel
5760,oracle subselect with dynamic table and column,oracle
5763,How to know which stored procedures are running in an Oracle database?,oracle
5765,bash script - select from database into variable,bash
5766,Qt4: QTableView mouse button events not caught,qt
5770,Drupal Token Examples of Usage,drupal
5772,What would make development with SharePoint easier?,sharepoint
5774,Excel Conditional formatting with weighted total,excel
5775,Creating registerable Visual Studio packages,visual-studio
5776,How to play with Specs matchers in Scala REPL?,scala
5777,Magento - using $this->getPriceHtml on custom page template,magento
5779,grep-ing multiple files,bash
5780,How to solve the problem with the use of deprecated function ereg() of PHP 5.3.0 in Drupal  6.13,drupal
5782,Plot graphs in MATLAB,matlab
5784,How to access the uiserID of the user who initiated a workflow,sharepoint
5785,Oracle TIMESTAMP WITH TIMEZONE named zone vs offset,oracle
5786,Multiple web application deployment targets in Visual Studio 2008?,visual-studio
5788,Give me awesome Visual Studio keyboard short cuts!,visual-studio
5789,Visual Studio Solutions / Multiple project : How to effectively propagate project properties amongst several projects,visual-studio
5790,BPEL for data synchronization,oracle
5792,How to avoid storing passwords in the clear for tomcat's server.xml Resource definition of a DataSource?,oracle
5793,Passing BASH arguments,bash
5794,Scala and Java Real-Time System,scala
5796,Hide categories that have no products magento,magento
5798,How come sqlplus not connecting?,oracle
5799,Compiling a shared library with QT on Ubuntu 9.10,qt
5802,What is the conceptual difference between a Product and a Quote Item,magento
5803,How to get the reference to a model object instance in Magento,magento
5804,How do I write a bash alias/function to grep all files in all subdirectories for a string?,bash
5805,Application crashing when talking to oracle unless executable path contains spaces,oracle
5806,"Which one to use for payments on Drupal website, LM_Paypal or Ubercart ?",drupal
5807,wxhaskell asynchronous updates,haskell
5808,Excel 2003 VBA error 1004 after XML data import,excel
5810,Transpose a file in bash,bash
5812,How is Magento when it comes to adding custom functionality?,magento
5813,Excel 2002 Add-In not loading when the application opens,excel
5814,Excel: Set background colour of cell to rgb value of data in cell.,excel
5815,"Is there option to have powerfull URL and Aliases in Drupal, not the poor one that I've found?",drupal
5817,How can I get rid of the resize-handle in a QDialog?,qt
5818,Sharepoint: how can i find all the pages that host a particular web part?,sharepoint
5819,Hibernate Second level Cache <<net.sf.ehcache.hibernate.EhCacheProvider>>,hibernate
5820,Is it possible to change the step size of the built-in haskell range function or literal?,haskell
5821,Apply dynamic properties to a bean at runtime,spring
5824,Automatic migratiion between different Persistent backends,haskell
5825,How to validate database schema programmatically in hibernate with annotations?,hibernate
5826,Genealogy Query in Oracle,oracle
5827,HIbernate - HBM.xml Automatic generation from DB Schema,hibernate
5828,YYYY-MM-DD format date in shell script,bash
5829,Easiest way to extract the urls from an html page using sed or awk only.,bash
5830,Getting the speaker audio signal and then streaming it out,osx
5831,Oracle how to export query to a text/csv file,oracle
5832,what is encoding in Ajax?,ajax
5834,Spring parent and child resources,spring
5835,Qt LGPL license exception?,qt
5836,Implicit type parameters in Haskell class definition?,haskell
5837,Removing Spring.Cache,spring
5838,Type classes in Haskell data types,haskell
5839,Mac Dev - How to refresh view for 2d game?,osx
5840,"using haskell for ""business applications""",haskell
5841,Running a Socket Server in Cocoa,osx
5842,"Provide user with ""change permissions"" link on content type?",drupal
5843,Why does QWebFrame::evalutateJavaScript do nothing in this case?,qt
5845,How to efficiently find correlation and discard points outside 3-sigma range in MATLAB?,matlab
5846,"What does this Python code do:  shell=(sys.platform!=""win32""))",osx
5847,Caching a resultset,spring
5848,"QT, making UI that shrinks and expands",qt
5849,"Why is there ""data"" and ""newtype"" in Haskell?",haskell
5850,How to send keypresses from qt application to libvlc,qt
5852,How to access a field's value via reflection (Scala 2.8),scala
5853,Haskell speculative parallel execution,haskell
5855,"Continuation monad ""interface""",haskell
5856,Magento; dispatch multi store,magento
5858,how do i hide /magento/ in my site's url?,magento
5859,Scala XML Pattern matching and Attributes,scala
5861,Why does Visual Studio 2008 forget where to dock my add-in's window pane?,visual-studio
5862,Opening terminal windows with bash,bash
5863,Drupal Array of Inputs,drupal
5864,How to override a Magento administration panel?,magento
5866,Getting Spring Application context from a non bean object without using Singleton,spring
5869,Fudge Factor in Matlab,matlab
5870,Displaying Japanese fonts in source code using Visual Studio,visual-studio
5871,Microsoft Excel mangles Diacritics in .csv files?,excel
5872,How can I initialize state in a hidden way in Haskell (like the PRNG does)?,haskell
5875,Why are people continuing to use xml mapping files instead of annotations?,hibernate
5876,Automatically compile any Java class when the file is dropped in a directory,osx
5878,"IFilter dll works on Windows Desktop Search, but not on SharePoint 2007",sharepoint
5880,Favorite Visual Studio keyboard shortcuts,visual-studio
5881,Drupal: Sharing content across Multisite,drupal
5882,How is pattern matching in Scala implemented at bytecode level?,scala
5883,MATLAB Heart Curve,matlab
5884,Map applied to multiple arguments in Haskell,haskell
5886,read data into matlab from textfile,matlab
5888,Haskell Input & Passing Values to Functions,haskell
5889,Getting Kind mis-match error when trying to use existential quantification,haskell
5891,Shading an area boundered by a curve,matlab
5892,Why does hibernate-entitymanager-3.3.2.GA depend on hibernate-3.2.6.ga?,hibernate
5893,scala override methods in child object of class,scala
5894,Can I use Magento without the sales features? Or am I better off with a scratch build?,magento
5895,AJAX Call to PHP script gives me 500 Internal Server Error??,ajax
5896,"How can you make your custom property of a webpart in SharePoint 2007, sort to the top of the property pane?",sharepoint
5898,spring vs ejb. can spring replace ejb?,spring
5899,What is the _root_ package in Scala?,scala
5900,Spring-AOP,spring
5901,have you tried the Spring Workflow alreay ?,spring
5902,Are Rank2Types/RankNTypes practical without polytype variables?,haskell
5903,Oracle - How to have an out ref cursor parameter in a stored procedure?,oracle
5904,matlab and function,matlab
5905,Theming CCK node in Drupal 5,drupal
5906,"Developing for Mac OS X, on Windows?",osx
5907,basics of using cut awk grep and sed...,bash
5908,Spring + Hibernate - multiple databases,spring
5910,JQuery ajax error function is executed even if query is successfull,ajax
5911,"How do I write stderr to a file while using ""tee"" with a pipe?",bash
5912,Porting .NET C++ standalone to Mac,osx
5913,What's the best .NET library for parsing and generating Excel spreadsheets?,excel
5914,Excel ODBC and 64 bit server,excel
5915,Setting a charset symbol in dylib,osx
5916,Looking for book on Bash scriping,bash
5917,Case senstive validation in Excel from Named List,excel
5918,Haskell sorting of an unorderable list using a proxy order,haskell
5920,When to use the equals sign in a Scala method declaration?,scala
5923,Integrating Visual Studio Test Project with Cruise Control,visual-studio
5925,Drupal Add Static link to a view,drupal
5926,High speed udp receiver in matlab,matlab
5928,Warning: Ignoring excess mask dialog entries in:,matlab
5929,Scala's Implementation of haskell last method,scala
5930,Versioning by default in SharePoint,sharepoint
5931,Sharepoint 2007 NTLM issue with ASP.NET Web App hosted on Sharepoint server,sharepoint
5932,Integrating Magento with SAP ECC 6.0 Backend,magento
5934,Doing Forms With Just Windows SharePoint Services 3.0?,sharepoint
5935,Is the Zen theme for Drupal enterprise ready?,drupal
5936,"Spring beans, Lifecycle in a XmlWebApplicationContext (web context)",spring
5937,Pattern matching with multiline XML case,scala
5939,Problems with scrolling in TextView in Gtk2hs and Haskell.,haskell
5945,AJAX HTTPHandler not updating image,ajax
5947,how to plot ellipse in this format?,matlab
5948,Hibernate: Identifier,hibernate
5949,Integrating JCaptcha with Spring Security,spring
5951,"In MATLAB, what ASCII characters are allowed to be in a function name?",matlab
5952,hibernate: Is this mapping allowed?,hibernate
5956,Another shell open when at server?,bash
5957,bash: redirect and append both stdout and stderr,bash
5958,How to implement this Query in Hibernate?,hibernate
5959,Discrete Wavelet Transformation,matlab
5960,Tricky brace expansion in shell,bash
5961,Name clashes between field labels of different datatypes in Haskell,haskell
5962,OS X Keychain's Password Assistant feature via Terminal,osx
5963,How do I find a complete list of extensions installed in VS2008?,visual-studio
5964,Magento - Display Attribute Admin Title,magento
5965,Guard is skipped when it should not be.,haskell
5966,custom filter is not woring - Magento,magento
5967,cascade on many-to-one association in hibernate,hibernate
5968,Haskell Sample Projects,haskell
5969,Restrictions in trait mixing,scala
5970,Sorting a Drupal field View by updated time.,drupal
5973,Filterable SPFIeldUrl in default view.,sharepoint
5974,Casting DateTime to OracleTimeStampTZ,oracle
5975,using ajax update panel for update progress,ajax
5976,"what is a ""Spark"" in haskell",haskell
5979,Cocoa NSArray/NSSet: -makeObjectsPerformSelector: vs. fast enumeration,osx
5980,ReportViewer displaying black background in Print Layout mode,visual-studio
5981,Oracle: How to create an element in a specific namespace with XMLElement(),oracle
5982,How to tie the Lifecycle for a Spring Bean to the webapps' lifecycle ?,spring
5983,"Oracle connection problem on Mac OSX: ""Status : Failure -Test failed: Io exception: The Network Adapter could not establish the connection""",oracle
5984,Haskell FFI: ForeignPtr seems not to get freed,haskell
5985,How can I filter a product's availability using isSaleable attribute?,magento
5986,Delete all files but keep all directories in a bash script?,bash
5987,Encoding Keyboard Command Onto Bash Script,bash
5989,Add (external) relationship (tagging) to existing Hibernate entities,hibernate
